,art,entertainment,fashion,food,gaming,health and lifestyle,mom and children,sports,tech,travel
this year,-0.03439510868105542,-0.015747536089625744,-0.05700990850053141,0.011302849617740102,-0.006552495862110401,0.0013410683979469048,0.018616706524024494,-0.06195187892044141,0.09937000591599916,0.045026297598053495
those,0.19011489714405105,-0.07982135023252296,0.04816691422104904,-0.013386212865417309,-0.020998057475070213,-0.05419517108763039,0.016299431369125462,0.10658120428388576,-0.1377265678733657,-0.055035087484105044
those who,-0.09019093042119442,-0.015024733226734728,0.11973324549476158,-6.123789431319514e-05,-0.012517587505358483,-0.0621957604117537,0.0674171279796373,0.12773548988609784,-0.09094057030321133,-0.0439550435979303
three,0.09266197553912282,-0.06241291344128914,-0.06241051183029841,0.0357670864107539,-0.009363665503430395,0.025900482961662197,-0.0426113936563918,-0.05033932986369777,-0.0063661636633675885,0.07917443304693614
thrilled,0.0049713330747122855,0.015271841382481091,-0.05369756451389021,0.015851442820223376,-0.006593589193955834,-0.02614921990573598,-0.030310611014540835,-0.0651846095537616,0.10778793212210437,0.03805304478236307
thrilled to,0.010489243275834684,0.018192469949064278,-0.04857047152171048,-0.021306446914617496,-0.006411437113561798,-0.028570561403080532,-0.029213861142090167,-0.06160982450251181,0.11900300693881774,0.04799788243385575
through,-0.03335041138214436,-0.08494535220711513,0.06717781366881315,0.0027916788805127687,-0.022513011526894885,-0.02868009441469708,0.1629479529156551,-0.08366978469573703,-0.0246735276686679,0.04491473643027467
through the,0.006167868950067957,-0.03884742249569408,0.1448448180004638,-0.008038702679348466,-0.009154754945726101,-0.03907647775071179,0.001683562266261051,-0.05105939155410967,-0.02941339301432828,0.02289389322312592
throughout,-0.09274328923621815,-0.010865325699914033,-0.0666394660806041,-0.025567909661460744,-0.007034790925421153,-0.0038221053412143993,0.012726691558059925,0.11595484682601673,-0.050809197762090315,0.12880054632284568
ticaret,-0.1693880586975123,0.17262236642730439,0.21367416381423815,0.11617317550924668,-0.0401009395070384,0.012990804793677266,-0.3091353770464818,-0.1798787404018964,0.09487015636904521,0.08817244873941701
ticari,-0.0345958370143631,0.12048209050432829,-0.09761445864549166,-0.09459886482336904,-0.033714984071631406,-0.0028096874283668736,-0.10441392114606808,-0.10021118153407538,0.19044303747820288,0.15703380668083441
ticket,-0.07979085769496443,0.05622805599165535,-0.07832775291745211,0.032686894233012014,-0.016595665027512883,-0.06801186560149877,-0.03281019705178232,-0.06169371322941884,0.051289702343995706,0.1970253989539661
tickets,0.0445377506417809,-0.0685144042011702,0.01773757675849516,0.0004240810401139374,-0.007601835691749268,-0.061075549220311144,-0.03347314841835786,-0.035831215126076385,0.027428875361057672,0.11636786885621728
tiktok,-0.1033115594600261,0.4121087794986827,-0.11536481992558383,-0.10610837725229989,0.4034198684882129,0.11927493084930992,-0.17270696410031572,-0.12573053735423775,-0.13733720388174206,-0.174244116862
time,0.1867284486042043,-0.0697206356271453,-0.3812635259474235,0.07032753795383496,-0.08122138894724863,0.0802611564473986,0.02923992466701439,0.229541533783581,-0.1465659839894256,0.08267293305520948
time to,0.17561629124039485,0.07315475873783962,-0.08779802040975775,-0.03695090646696938,-0.023510387108986543,-0.005657318413490889,-0.03847141053668297,0.15738805791438187,-0.11301301918985844,-0.10075804576687052
timeless,0.1230080579912689,0.0366973892746738,0.18980673368034962,-0.09043330016257951,-0.009323031387830092,-0.06714953830384054,-0.02674066698321018,-0.06495751480282484,-0.059759127050606174,-0.03114900225540092
times,-0.09847128367748202,0.040617629770523626,0.09887761871786367,-0.05308326530877307,-0.01393780233635034,0.007226845696280702,-0.048582505577596066,0.03783289937330597,-0.042481672679928514,0.0720015360221558
tip,-0.04585934108807877,-0.0912179666778271,-0.06383584005417185,-0.0018800162429918957,-0.02160747420048806,0.20321163032376668,0.02711661176702188,0.00036096211620725464,0.022604805956096218,-0.028893371899533664
tipi,-0.16961562726032386,0.46898221710379495,-0.16179529538500068,-0.06252900227499031,-0.04037278900314189,-0.0027561071698192145,-0.08692531157607696,-0.07041353486257441,0.2357605990391103,-0.1103351486109785
tiramisu,-0.038000452413212336,-0.02270208864857874,-0.03401429620645267,0.20055070091933483,-0.00755287078560168,-0.036098303295794096,-0.021645371782341803,-0.017228344823883773,0.023639120654652637,-0.046948093618122466
tire,-0.11335075727195659,-0.0848066386850894,-0.2234951412694751,0.2259471165509666,-0.009833667687707529,-0.06495350188593564,-0.0626958241299115,-0.05399198995199573,0.45981702860816753,-0.07263662427706376
tiroid,-0.024289440143644564,-0.019027858865442223,-0.012234350674233802,-0.01584923332937647,-0.004619178295381825,0.1526849569775999,-0.024056736046194425,-0.013891421267971488,-0.025680177202094395,-0.013036561153260592
titizlikle,0.047882863368408544,-0.06255396469063539,-0.026253025704107417,0.027303254897612615,-0.009689381186401608,0.017728028950547703,0.07870442763876792,-0.0013489812067356117,0.010974460325745556,-0.08274768239320235
tiyatro,3.4641235985613865,0.5080108173977576,-0.44884381610838536,-0.6168366579616842,-0.26221525967940873,-0.5225640953100732,-0.39230436386748013,-0.5171217321220096,-0.6970884422021928,-0.5151600487079182
tiyatro sanat,0.35316758649225627,-0.12637097145683476,-0.04417962242396471,-0.030489718359169374,-0.013901870893985376,-0.004600542766132474,-0.045510723027998655,-0.025371253814021125,-0.03361331774483906,-0.02912956600531092
tiyatrolar,0.29285928798529026,0.13311603362643218,-0.05618568165174451,-0.05823517863676088,-0.02036605645808795,-0.08240658177869226,-0.07080934074283037,-0.04037890557159492,-0.061391762713400154,-0.03620181405861188
tiyatrosu,0.23618728065901867,0.3320669224670888,-0.09936311542149444,-0.09024362817844146,-0.030981451438295792,-0.12560943360414772,0.09183562615498041,-0.0919010094889553,-0.10694246042754973,-0.11504873072220355
tk,0.07642047686188994,-0.05316391039778316,0.06060464490715676,0.0019611393578230934,-0.009885910462129404,0.020379722674559328,-0.028214504050234714,-0.028612235720269,-0.020617751550079548,-0.01887167162093326
tl,-0.6793784190532024,-0.07680602910486435,0.46700170597572477,0.22824767569063287,-0.016908075662683188,-0.6008412506956589,-0.026747520328442458,-0.5513421315344846,1.0119418610640296,0.24483218364895246
tl değerinde,-0.13921242406300374,0.07819240910885801,-0.055363388152609556,-0.004835863857130016,0.20999709003901146,-0.07516420143158611,-0.09785908234727461,-0.07123912746802552,0.22337571688107358,-0.06789112870931295
tl indirim,0.011450535747821436,-0.08895498236072877,0.17666819981142257,-0.13887865294970556,-0.04761767172478829,-0.11220949136105157,0.003089203029071936,-0.06549401892355383,0.23656855523347473,0.025378323498038213
tl yerine,-0.07560559585147768,-0.026110231372543483,0.07784335916372181,0.16979130220777341,-0.03311974200571909,-0.010906377624715231,-0.07847655777355472,-0.043115521432467684,0.08717196345280108,-0.06747259876381843
tl üzeri,-0.12349753914347154,-0.02969782237021384,0.13305596345163676,-0.007539836648301125,-0.06088079649427086,-0.1268873672003821,-0.059113289445946945,-0.09325948764893391,0.30962968459928975,0.05819049090059372
tlden,-0.061664818814905625,0.011580672963181769,-0.06752005091174772,-0.08479834072570801,-0.023569293825380058,-0.04191449434198214,0.1435063367276159,-0.06509547015557773,0.09153203001144619,0.0979434290730567
tlye,0.013595620305137057,0.013649834353801375,0.10977851889473622,0.03378992481751828,-0.0457609681166223,-0.05819819713639045,-0.09498105350820685,-0.044558891165997226,0.11532217621587026,-0.0426369646598462
to,-0.49867258962717165,-0.3624142102490507,-0.9607652762612625,-0.22354814362048256,-0.5609086348000738,0.06222508657821766,0.21716626488661017,1.5153470941389109,0.8603583937582001,-0.048787984803893715
to all,0.026172732584023257,-0.03203926108905757,-0.057115256890355244,0.031612777765422775,-0.013784035255927559,-0.09043926035592677,-0.032948840840622225,0.13685815323671177,-0.030393613210846496,0.062076604056578305
to announce,-0.05446777945789182,0.0069168151598198785,-0.06822310510367204,-0.026061525082427373,-0.008958708440043721,0.028641956981400443,-0.03705690574020276,-0.04127595712223661,0.15491968567620887,0.04556552312904527
to be,-0.19898126479110123,0.1304723071917304,0.08415483185882226,-0.06153980536908298,-0.03621896932388219,-0.08751327892900493,0.03593156652567997,0.2598031247138037,-0.0023508258539226834,-0.123757686023043
to create,-0.020147333158231813,0.06776203155260191,0.011426763068552864,-0.06552956893183313,-0.012504352138245202,-0.05663379230652931,0.0899854713169612,-0.00041172910566410225,0.061412734118503114,-0.07536022441611523
to discover,-0.008631394562864587,0.060467504991267004,-0.05023319767910075,-0.012998141891266036,-0.005071934010620069,-0.038460661158685336,0.007084151746824076,-0.049282772592569295,0.07002652194781055,0.02709992320920459
to do,-0.001644176135933061,-0.08657485761600672,-0.0734963350333429,0.048385524757820195,-0.012131296943016229,-0.012252222124046584,0.05642781828839819,0.1496534141725031,-0.04596660261754818,-0.022401266748828037
to enjoy,-0.04930040420840959,0.03360300481971335,-0.034458868083344564,0.09831103737702297,-0.006439562209366834,-0.03163731867978277,-0.016226098619105022,-0.045969628307134046,-0.048191249934247865,0.1003090878446542
to explore,0.047112991540069565,0.03880362243896344,-0.08699861810640148,-0.028529906632730764,-0.00866797354778232,-0.050039668158542605,0.05267614672469799,0.05130688824007921,-0.0431769140423528,0.027513431543999774
to get,0.14234807221790793,-0.08548850725285649,0.13566682994893078,0.044453573822679726,-0.015030159554531268,-0.011489593049570531,0.038266066041724826,-0.0893275525663417,-0.020277322173607133,-0.1391214074343368
to have,-0.11491643984195413,-0.031569655725412406,-0.005728019192780671,-0.003088317318264526,-0.017912598597295718,0.07095505423410693,-0.07627006853959598,0.26996566329817506,-0.05776240418201252,-0.03367321413496558
to learn,0.103628913216762,-0.044690588066394914,-0.0555488358132372,0.023218881534814242,-0.0064704134324791536,0.015847340563333118,-0.03722689764656699,-0.02827647663631356,0.06838463163484289,-0.03886655535476013
to make,-0.09747167700091194,-0.04999403664427699,0.03471795697686355,0.01548434329176918,-0.012065301716240902,-0.0188453828339278,0.041224349199483354,-0.0836941879297251,0.04479338319682721,0.12585055346013954
to meet,-0.06747266552371167,-0.020447457362943545,-0.011703414329224355,-0.05964131916777193,-0.008916372505454689,-0.01533736172734584,0.023253754783882773,-0.04874113011522097,0.19709670783758923,0.011909258110201201
to offer,-0.012600911880602843,-0.0024772763490174834,-0.03148060137389031,0.04810227346541531,-0.003817429906419592,-0.029518342027894436,-0.011076861910910753,-0.033879743450248974,-0.015632550377632965,0.09238144381120203
to our,-0.13692865503707846,-0.14012934026856425,-0.09473202031210731,0.09904566114041664,-0.020864932661825805,0.20654553699463604,0.11191419255119878,-0.06919452655652802,0.1495838447655921,-0.10523976061573952
to provide,-0.04699570297611211,-0.028370889915030298,-0.04557617818217845,-0.035075507721478286,-0.004830342005370435,0.12722324558675968,-0.022061954737257104,-0.003392709361744999,0.09680546096740882,-0.03772542165499702
to see,0.10750031993634127,-0.03309517107481957,-0.0895126208687471,-0.07406824216927818,-0.015606530541180734,0.1154070306803882,0.06367898644231454,-0.04086406998710613,-0.03327849576037432,-0.00016120665753780413
to share,0.008382003020990684,-0.023708618589172253,0.006412409044566114,0.032627769259183585,-0.008955590305154982,0.08303864868411834,-0.046596617666592025,0.005369884561789462,-0.07502384830232077,0.018453960292592015
to take,0.019006526486670814,0.0043366282337791925,-0.06269917560221706,-0.010600250499126475,-0.006696022729894723,-0.044043973821760375,0.12397394218468646,-0.021677715026777934,0.022798498176356877,-0.02439845740171677
to thank,0.028865249689420926,-0.010944874405654397,-0.04149999919754181,-0.02638705370901384,-0.006736503410640737,-0.017698415523144752,0.016195601379991008,0.02135501232945783,0.05053514438729487,-0.013684161540169033
to the,0.03372001624710474,-0.02926798686399974,0.05836546100390731,-0.054724182068089204,-0.0718527451802277,-0.21496617078446886,0.033153080123902216,0.48785154892447763,-0.10186925440426939,-0.14040976699833627
to this,-0.01017678629020916,-0.042843496436210646,0.013558598561078482,0.0010799005402133287,-0.00544940679729418,0.03960512993604693,0.013457056988312236,-0.061741380630365654,-0.039167145621369394,0.09167752974979802
to us,0.006542698324166137,-0.030324167952204033,-0.000806778936733135,0.018221596603128425,-0.003543343337128536,-0.005218554700555987,-0.019410848379039315,-0.0386830384143808,0.03164079158432882,0.041581645208418394
to visit,-0.02732409657280462,-0.03702865024912739,-0.06045584359581785,-0.02813928366884081,-0.004780802000331551,-0.013111716528289252,-0.019962945334728213,-0.0672469438664591,0.07497404981027524,0.1830762320061236
to your,-0.13639715325302232,-0.04133454136828765,0.36026341248151256,0.08206737803635449,-0.022618236709909943,-0.04692847503195212,0.046706396625938194,-0.1612724561794407,-0.02549247728434935,-0.05499384731684367
today,-0.1908019646544949,-0.17494711254697767,0.12179294532637813,0.13737116328469193,-0.05737593751439823,0.010235101756826646,-0.001015098538316431,0.34639743275438095,-0.03635003888337619,-0.15530649098471472
together,0.15850816895883124,0.16056766506113748,0.13499257344355078,-0.1335201868980687,-0.04051114463633991,-0.1527371923072149,-0.02802274189879174,-0.2092796264843307,0.1726540289834255,-0.06265154422219871
together with,0.016199706915449922,-0.02363221294051731,-0.02758093547769367,0.026968671924150377,-0.0040655530460047655,-0.020081327831320103,0.007485393124919401,-0.051085039638714545,0.1154123063722731,-0.039621009402542526
togg,-0.10463326604944738,0.321081040164961,-0.10603539419797554,-0.11696424736843569,-0.03629349300600804,-0.09912919503561977,-0.11051509760795845,0.12772923569858055,0.18507454685234834,-0.060314129450444766
tohum,-0.12670495310223737,-0.1185059307393958,-0.05661432946829986,-0.022394350778208425,-0.01854561399980534,0.03257680658663725,0.11587955921724305,-0.012453799701130983,0.30743335557407536,-0.10067074358887766
tohumu,-0.07172644364509735,-0.06314809146685656,-0.053096327125182814,-0.044904628652346464,-0.012568122793435051,0.2595947541639381,0.0691126779450644,-0.04465289823037637,0.020816039071782883,-0.059426959267490864
tok,-0.036727277206746616,0.04124976486028561,-0.11887495764812323,0.03549740611019575,-0.015090591042720569,-0.0006966836077900271,0.09641391379760364,0.1273339596756825,-0.060581564589206105,-0.06852397034918076
